county,fac_no,fac_name,fac_addr,audittype,userclass,deadline_start_date,deadline_end_date,waste_no,waste_name,waste_source,reu_purp_notes,waste_reu_value,totalqty_unit
彰化縣,N08B5433,鐿豐資源科技股份有限公司,(505)彰化縣鹿港鎮海埔里鹿科路七號,公告/附表,內政部(營造業),20251111,20281111,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",混凝土粒料及建材原料,32025,公噸/月
彰化縣,N08B5433,鐿豐資源科技股份有限公司,(505)彰化縣鹿港鎮海埔里鹿科路七號,公告/附表,內政部(營造業),20251111,20281111,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,32025,公噸/月
新竹縣,J58A9219,傑敬環保有限公司,(310)新竹縣竹東鎮仁愛里沿河街五二七之二號、五二七之三號,公告/附表,內政部(營造業),20251110,20281110,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,1300,公噸/月
高雄市,E56B8117,東亨企業有限公司,(812)高雄市小港區山明里金鋁街一八號,公告/附表,內政部(營造業),20251020,20301020,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",木製品原料,500,公噸/月
高雄市,E56B8117,東亨企業有限公司,(812)高雄市小港區山明里金鋁街一八號,公告/附表,內政部(營造業),20251020,20301020,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",吸油材料,500,公噸/月
高雄市,E56B8117,東亨企業有限公司,(812)高雄市小港區山明里金鋁街一八號,公告/附表,內政部(營造業),20251020,20301020,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,500,公噸/月
雲林縣,P46B6797,禾&#27910;綠能科技股份有限公司,(640)雲林縣斗六市長安里科班三路二號,公告/附表,內政部(營造業),20251031,20301031,R-0701,廢木材,"公告可直接再利用：事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(通傳會) 公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,2501.5,公噸/月
屏東縣,T53A1385,碧瑤生態工程股份有限公司,(923)屏東縣萬巒鄉佳和村佳興路九一號,公告/附表,內政部(營造業),20251119,20281119,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",木製品原料,2000,公噸/月
屏東縣,T53A1385,碧瑤生態工程股份有限公司,(923)屏東縣萬巒鄉佳和村佳興路九一號,公告/附表,內政部(營造業),20251119,20281119,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,500,公噸/月
屏東縣,T51A1781,天成商行,(907)屏東縣鹽埔鄉高朗村光明街二八之五號,公告/附表,內政部(營造業),20251114,20301114,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,128,公噸/月
屏東縣,T4601208,和泰畜牧場,(913)屏東縣萬丹鄉廈北村普安路二二六號,公告/附表,內政部(營造業),20251111,20301111,R-0105,廢酒糟、酒粕、酒精醪,公告可直接再利用；食品及飲料製造業在酒類釀造配製製程產生之廢酒糟、酒粕或酒精醪。但依相關法規認定為有害事業廢棄物者，不適用之。(財政部逕依經濟部),飼料,30,公噸/月
屏東縣,T4601208,和泰畜牧場,(913)屏東縣萬丹鄉廈北村普安路二二六號,公告/附表,內政部(營造業),20251111,20301111,R-0114,果菜殘渣,果菜批發市場所產生之果菜殘渣(農業部),直接供畜禽食用,20,公噸/月
屏東縣,T4601208,和泰畜牧場,(913)屏東縣萬丹鄉廈北村普安路二二六號,公告/附表,內政部(營造業),20251111,20301111,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,50,公噸/月
屏東縣,T4601208,和泰畜牧場,(913)屏東縣萬丹鄉廈北村普安路二二六號,公告/附表,內政部(營造業),20251111,20301111,R-0701,廢木材,公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),燃料,10,公噸/月
屏東縣,T4601208,和泰畜牧場,(913)屏東縣萬丹鄉廈北村普安路二二六號,公告/附表,內政部(營造業),20251111,20301111,R-0106,廚餘,事業產生之廚餘。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),飼料,100,公噸/月
屏東縣,T4601208,和泰畜牧場,(913)屏東縣萬丹鄉廈北村普安路二二六號,公告/附表,內政部(營造業),20251111,20301111,R-0119,動物性廢渣,公告可直接再利用：食品製造業在食品加工製程產生之動物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,20,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-0402,廢磚,"公告可直接再利用；事業產生廢陶、瓷、磚或瓦之屑、塊或粉。但依相關法規認定為有害事業廢棄物者，不適用之。 (經濟部)",水泥生料,300,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-0404,廢白土,公告可直接再利用；食品及飲料製造業在食用油脫色製程產生之廢白土。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),水泥生料,300,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-0701,廢木材,公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),燃料原料,50,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-0701,廢木材,事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業)),燃料,50,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-0910,氟化鈣污泥,"公告可直接再利用；半導體製造業或光電材料及元件製造業在廢水處理過程產生之氟化鈣污泥。但依相關法規認定為有害事業廢棄物者，不適用之。 (經濟部)",水泥生料,1100,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-1106,燃煤飛灰,事業以煤為單一燃料之鍋爐、混燒百分之五(重量比)以下廢棄物衍生燃料或生質燃料之燃煤發電鍋爐或混燒百分之十（重量比）以下木質顆粒（符合固態生質燃料－燃料規範與等級－第2部：分級木質顆粒之燃料規範）之燃煤電廠發電鍋爐產生之飛灰或底灰(經濟部),水泥原料,1000,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-1107,燃煤底灰（或含燃煤飛灰之底灰）,事業以煤為單一燃料之鍋爐、混燒百分之五(重量比)以下廢棄物衍生燃料或生質燃料之燃煤發電鍋爐或混燒百分之十（重量比）以下木質顆粒（符合固態生質燃料－燃料規範與等級－第2部：分級木質顆粒之燃料規範）之燃煤電廠發電鍋爐產生之飛灰或底灰(經濟部),水泥生料,600,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-1201,廢鑄砂,公告可直接再利用；基本金屬製造業及金屬製品製造業或機械設備製造業在鑄造製程產生之廢棄鑄砂，包含集塵設備收集之粉末物質，其主要成分為二氧化矽(SiO2)、三氧化二鋁(Al2O3)及三氧化二鐵(Fe2O3)。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),水泥生料,300,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-1205,化鐵爐爐碴（石）,公告可直接再利用；基本金屬製造業及金屬製品製造業在化鐵爐熔煉鋼鐵製程所產生之爐碴（石）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),水泥生料,100,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-1206,高爐礦泥、轉爐礦泥及熱軋礦泥,公告可直接再利用；鋼鐵製造業在煉鐵高爐、轉爐煙道洗塵系統及熱軋製程分別產生之高爐礦泥、轉爐礦泥及熱軋礦泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),水泥生料,500,公噸/月
宜蘭縣,G4100017,幸福水泥股份有限公司東澳廠,(272)宜蘭縣南澳鄉東岳村蘇花路三段一○一號,公告/附表,內政部(營造業),20260122,20310122,R-2410,廢噴砂,公告可直接再利用：船舶及其零件製造業在造船、修船或陸機作業製程中產生之噴砂廢棄物。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),水泥生料,50,公噸/月
臺中市,B9113902,超硬國際有限公司,(435)臺中市梧棲區臨港路三段一六六巷六八號,公告/附表,內政部(營造業),20251217,20281217,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,900,公噸/月
臺中市,B9113902,超硬國際有限公司,(435)臺中市梧棲區臨港路三段一六六巷六八號,公告/附表,內政部(營造業),20251217,20281217,R-1301,廢鐵,事業產生之廢鐵。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),鐵製品原料,300,公噸/月
屏東縣,T4601397,華雄畜牧場,(913)屏東縣萬丹鄉甘堂村大智路一九九號,公告/附表,內政部(營造業),20260116,20290116,R-0105,廢酒糟、酒粕、酒精醪,"公告可直接再利用；食品及飲料製造業在酒類釀造配製製程產生之廢酒糟、酒粕或酒精醪。但依相關法規認定為有害事業廢棄物者，不適用之。(財政部逕依經濟部,經濟部)",飼料,100,公噸/月
屏東縣,T4601397,華雄畜牧場,(913)屏東縣萬丹鄉甘堂村大智路一九九號,公告/附表,內政部(營造業),20260116,20290116,R-0111,畜禽屠宰下腳料,畜禽屠宰業在屠宰過程產生之皮、肉、骨、內臟、血液或油脂。但由直轄市、縣(市)動物防疫主管機關或動物防疫人員依動物傳染病防治條例相關規定所為之命令、指導或指示處理者，不適用之。(農業部),直接餵飼畜禽。但不得餵飼反芻動物。,132,公噸/月
屏東縣,T4601397,華雄畜牧場,(913)屏東縣萬丹鄉甘堂村大智路一九九號,公告/附表,內政部(營造業),20260116,20290116,R-0119,動物性廢渣,公告可直接再利用：食品製造業在食品加工製程產生之動物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,113,公噸/月
屏東縣,T4601397,華雄畜牧場,(913)屏東縣萬丹鄉甘堂村大智路一九九號,公告/附表,內政部(營造業),20260116,20290116,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,153.9,公噸/月
屏東縣,T4601397,華雄畜牧場,(913)屏東縣萬丹鄉甘堂村大智路一九九號,公告/附表,內政部(營造業),20260116,20290116,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,50,公噸/月
臺北市,A3405533,力隆砂石實業有限公司-力隆營建混合物分類場,(105)臺北市松山區濱江街八六二號,公告/附表,內政部(營造業),20251124,20301124,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",非農業用地工程填地及道路工程級配料,14400,公噸/月
臺北市,A3405533,力隆砂石實業有限公司-力隆營建混合物分類場,(105)臺北市松山區濱江街八六二號,公告/附表,內政部(營造業),20251124,20301124,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",非農業用地工程填地材料,14400,公噸/月
臺北市,A3405533,力隆砂石實業有限公司-力隆營建混合物分類場,(105)臺北市松山區濱江街八六二號,公告/附表,內政部(營造業),20251124,20301124,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",混凝土粒料及建材原料,14400,公噸/月
臺北市,A3405533,力隆砂石實業有限公司-力隆營建混合物分類場,(105)臺北市松山區濱江街八六二號,公告/附表,內政部(營造業),20251124,20301124,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",磚瓦原料,14400,公噸/月
臺北市,A3405533,力隆砂石實業有限公司-力隆營建混合物分類場,(105)臺北市松山區濱江街八六二號,公告/附表,內政部(營造業),20251124,20301124,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,14400,公噸/月
臺北市,A3405533,力隆砂石實業有限公司-力隆營建混合物分類場,(105)臺北市松山區濱江街八六二號,公告/附表,內政部(營造業),20251124,20301124,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建剩餘土石方,14400,公噸/月
臺北市,A42B2034,昶竣股份有限公司-昶竣營建混合物分類處理場,(114)臺北市內湖區安美街二三九號,公告/附表,內政部(營造業),20251201,20301201,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",非農業用地工程填地及道路工程級配料,10000,公噸/月
臺北市,A42B2034,昶竣股份有限公司-昶竣營建混合物分類處理場,(114)臺北市內湖區安美街二三九號,公告/附表,內政部(營造業),20251201,20301201,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",非農業用地工程填地材料,10000,公噸/月
臺北市,A42B2034,昶竣股份有限公司-昶竣營建混合物分類處理場,(114)臺北市內湖區安美街二三九號,公告/附表,內政部(營造業),20251201,20301201,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",混凝土粒料及建材原料,10000,公噸/月
臺北市,A42B2034,昶竣股份有限公司-昶竣營建混合物分類處理場,(114)臺北市內湖區安美街二三九號,公告/附表,內政部(營造業),20251201,20301201,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",磚瓦原料,10000,公噸/月
臺北市,A42B2034,昶竣股份有限公司-昶竣營建混合物分類處理場,(114)臺北市內湖區安美街二三九號,公告/附表,內政部(營造業),20251201,20301201,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建剩餘土石方,10000,公噸/月
臺北市,A42B2034,昶竣股份有限公司-昶竣營建混合物分類處理場,(114)臺北市內湖區安美街二三九號,公告/附表,內政部(營造業),20251201,20301201,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,10000,公噸/月
臺北市,A4405804,德展砂石有限公司-德展土石方及營建混合物處理場,(112)臺北市北投區承德路七段三九三巷九一號,公告/附表,內政部(營造業),20251208,20301208,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建剩餘土石方,5202,公噸/月
臺北市,A4202830,宗營環保工程股份有限公司-宗營營建混合物分類處理場,(114)臺北市內湖區安康路四六號對面,公告/附表,內政部(營造業),20251216,20301216,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",非農業用地工程填地及道路工程級配料,10416,公噸/月
臺北市,A44A0992,忠全工程有限公司-忠全營建混合物資源分類處理場,(112)臺北市北投區立德路一二○巷二二之一號,公告/附表,內政部(營造業),20260108,20310108,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,4500,公噸/月
高雄市,S1665949,展聯股份有限公司,(820)高雄市岡山區三和里中崙寮路六號,公告/附表,內政部(營造業),20260224,20310224,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建剩餘土石方,40000,公噸/月
臺南市,D9705139,和創環境股份有限公司,(720)臺南市官田區工業西路七號,公告/附表,內政部(營造業),20260211,20290211,R-0410,廢水泥板、廢纖維水泥板、廢纖維強化水泥板（含廢矽酸鈣板）,公告可直接再利用：事業產生之廢水泥板、廢纖維水泥板、廢纖維強化水泥板（含廢矽酸鈣板）。但依相關法規認定為有害事業廢棄物者，不適用之。(內政部(營造業)),隔熱混凝土用輕質粒料原料,800,公噸/月
臺北市,A42A2443,展嘉資源處理有限公司-同怡混合物分類處理場,(114)臺北市內湖區潭美街五三三號,公告/附表,內政部(營造業),20260105,20310105,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,7500,公噸/月
高雄市,E2606323,勇翔工程有限公司,(824)高雄市燕巢區瓊安段六四五地號(部分使用)、六四六地號(部分使用)、六四七地號(部份使用),公告/附表,內政部(營造業),20260224,20290224,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",非農業用地工程填地及道路工程級配料,10050,公噸/月
高雄市,E2606323,勇翔工程有限公司,(824)高雄市燕巢區瓊安段六四五地號(部分使用)、六四六地號(部分使用)、六四七地號(部份使用),公告/附表,內政部(營造業),20260224,20290224,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",非農業用地工程填地材料,10050,公噸/月
高雄市,E2606323,勇翔工程有限公司,(824)高雄市燕巢區瓊安段六四五地號(部分使用)、六四六地號(部分使用)、六四七地號(部份使用),公告/附表,內政部(營造業),20260224,20290224,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",混凝土添加材料,10050,公噸/月
高雄市,E2606323,勇翔工程有限公司,(824)高雄市燕巢區瓊安段六四五地號(部分使用)、六四六地號(部分使用)、六四七地號(部份使用),公告/附表,內政部(營造業),20260224,20290224,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",混凝土粒料及建材原料,10050,公噸/月
高雄市,E2606323,勇翔工程有限公司,(824)高雄市燕巢區瓊安段六四五地號(部分使用)、六四六地號(部分使用)、六四七地號(部份使用),公告/附表,內政部(營造業),20260224,20290224,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,10050,公噸/月
高雄市,E2606323,勇翔工程有限公司,(824)高雄市燕巢區瓊安段六四五地號(部分使用)、六四六地號(部分使用)、六四七地號(部份使用),公告/附表,內政部(營造業),20260224,20290224,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建剩餘土石方,10050,公噸/月
屏東縣,T43A0195,順昕畜牧場,(920)屏東縣潮州鎮興美里光春路六八六巷二○一號,公告/附表,內政部(營造業),20260202,20290202,R-0105,廢酒糟、酒粕、酒精醪,"酒精飲料製造業在酒類釀造配製製程產生之廢酒糟、酒粕或酒精醪。但依相關法規認定為有害事業廢棄物者，不適用之。(財政部) 公告可直接再利用；食品及飲料製造業在酒類釀造配製製程產生之廢酒糟、酒粕或酒精醪。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部)",飼料,360,公噸/月
屏東縣,T43A0195,順昕畜牧場,(920)屏東縣潮州鎮興美里光春路六八六巷二○一號,公告/附表,內政部(營造業),20260202,20290202,R-0111,畜禽屠宰下腳料,畜禽屠宰業在屠宰過程產生之皮、肉、骨、內臟、血液或油脂。但由直轄市、縣(市)動物防疫主管機關或動物防疫人員依動物傳染病防治條例相關規定所為之命令、指導或指示處理者，不適用之。(農業部),直接餵飼畜禽。但不得餵飼反芻動物。,57,公噸/月
屏東縣,T43A0195,順昕畜牧場,(920)屏東縣潮州鎮興美里光春路六八六巷二○一號,公告/附表,內政部(營造業),20260202,20290202,R-0114,果菜殘渣,果菜批發市場所產生之果菜殘渣(農業部),直接供畜禽食用,20,公噸/月
屏東縣,T43A0195,順昕畜牧場,(920)屏東縣潮州鎮興美里光春路六八六巷二○一號,公告/附表,內政部(營造業),20260202,20290202,R-0119,動物性廢渣,公告可直接再利用：食品製造業在食品加工製程產生之動物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,190,公噸/月
屏東縣,T43A0195,順昕畜牧場,(920)屏東縣潮州鎮興美里光春路六八六巷二○一號,公告/附表,內政部(營造業),20260202,20290202,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,250,公噸/月
屏東縣,T43A0195,順昕畜牧場,(920)屏東縣潮州鎮興美里光春路六八六巷二○一號,公告/附表,內政部(營造業),20260202,20290202,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,25,公噸/月
臺中市,B9208657,更安立股份有限公司后里廠,(421)臺中市后里區眉山里公安路二一九之三○號,公告/附表,內政部(營造業),20250415,20300415,R-0701,廢木材,"公告可直接再利用：事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(通傳會) 公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部)",燃料原料,2000,公噸/月
臺中市,B9208657,更安立股份有限公司后里廠,(421)臺中市后里區眉山里公安路二一九之三○號,公告/附表,內政部(營造業),20250415,20300415,R-0701,廢木材,"公告可直接再利用：事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(通傳會) 公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業)) 事業產生之廢木材（板、屑）(交通部)",木製品原料,2000,公噸/月
屏東縣,T54A2091,家煌畜牧場,屏東縣內埔鄉大和段二四○之一地號,公告/附表,內政部(營造業),20260127,20290127,R-0102,蔗渣,"公告可直接再利用；製糖業在製糖製程產生之蔗渣。但依相關法規認定為有害事業廢棄物者，不適用之。 (經濟部)",飼料,27,公噸/月
屏東縣,T54A2091,家煌畜牧場,屏東縣內埔鄉大和段二四○之一地號,公告/附表,內政部(營造業),20260127,20290127,R-0105,廢酒糟、酒粕、酒精醪,"酒精飲料製造業在酒類釀造配製製程產生之廢酒糟、酒粕或酒精醪。但依相關法規認定為有害事業廢棄物者，不適用之。(財政部) 公告可直接再利用；食品及飲料製造業在酒類釀造配製製程產生之廢酒糟、酒粕或酒精醪。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部)",飼料,320,公噸/月
屏東縣,T54A2091,家煌畜牧場,屏東縣內埔鄉大和段二四○之一地號,公告/附表,內政部(營造業),20260127,20290127,R-0111,畜禽屠宰下腳料,畜禽屠宰業在屠宰過程產生之皮、肉、骨、內臟、血液或油脂。但由直轄市、縣(市)動物防疫主管機關或動物防疫人員依動物傳染病防治條例相關規定所為之命令、指導或指示處理者，不適用之。(農業部),直接餵飼畜禽。但不得餵飼反芻動物。,300,公噸/月
屏東縣,T54A2091,家煌畜牧場,屏東縣內埔鄉大和段二四○之一地號,公告/附表,內政部(營造業),20260127,20290127,R-0114,果菜殘渣,果菜批發市場所產生之果菜殘渣(農業部),直接供畜禽食用,50,公噸/月
屏東縣,T54A2091,家煌畜牧場,屏東縣內埔鄉大和段二四○之一地號,公告/附表,內政部(營造業),20260127,20290127,R-0119,動物性廢渣,公告可直接再利用：食品製造業在食品加工製程產生之動物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,300,公噸/月
屏東縣,T54A2091,家煌畜牧場,屏東縣內埔鄉大和段二四○之一地號,公告/附表,內政部(營造業),20260127,20290127,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,500,公噸/月
屏東縣,T54A2091,家煌畜牧場,屏東縣內埔鄉大和段二四○之一地號,公告/附表,內政部(營造業),20260127,20290127,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,30,公噸/月
屏東縣,T5500291,張國智牧場,屏東縣竹田鄉新田段一六○四地號,公告/附表,內政部(營造業),20260122,20290122,R-0105,廢酒糟、酒粕、酒精醪,"公告可直接再利用；食品及飲料製造業在酒類釀造配製製程產生之廢酒糟、酒粕或酒精醪。但依相關法規認定為有害事業廢棄物者，不適用之。(財政部逕依經濟部,經濟部)",飼料,50,公噸/月
